no,security_code,ISINs,security_name,security_type,trading_market,administration_place,status,security_url
1,FUEBFVND,VN0FUEBFVND7,Chứng chỉ quỹ ETF BVFVN DIAMOND,Chứng chỉ quỹ,HOSE,Trụ sở chính,Hiệu lực,https://vsd.vn/s-detail/31455
