no,security_code,ISINs,security_name,security_type,trading_market,administration_place,status,security_url
1,MAFPF1,VN000MAFPF14,Chứng chỉ quỹ đầu tư tăng trưởng Manulife,Chứng chỉ quỹ,HOSE,Chi nhánh,Hủy đăng ký,https://vsd.vn/s-detail/819
